trans_id,buffercheck,street_direction,street_name,street_type,second_street_direction,row_id_1,zone_1,buffer_1,status_1,odd_even_1,ar_low_1,ar_high_1,row_id_2,zone_2,buffer_2,status_2,odd_even_2,ar_low_2,ar_high_2,row_id_3,zone_3,buffer_3,status_3,odd_even_3,ar_low_3,ar_high_3,row_id_4,zone_4,buffer_4,status_4,odd_even_4,ar_low_4,ar_high_4,row_id_5,zone_5,buffer_5,status_5,odd_even_5,ar_low_5,ar_high_5,row_id_6,zone_6,buffer_6,status_6,odd_even_6,ar_low_6,ar_high_6,geom,geomtext
117360,Zone Only,S,HALSTED,ST,,7596,1542,Zone,ACTIVE,O,525,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E6100000010000000102000000040000008B9D0FD36AE955C03490693CFBEF4440C8BEE7CD6AE955C01F3D598FF5EF44408AEF0AC46AE955C07D430385F3EF44406EC5D8856AE955C06F4EDB59EAEF4440,"MULTILINESTRING((-87.6471450474257 41.8748546138235,-87.6471438182008 41.8746813951241,-87.6471414667887 41.8746191278396,-87.6471266381174 41.8743393250305))"
112768,Zone Only,N,NORMANDY,AVE,,2311,915,Zone,ACTIVE,E,2500,2598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E61000000100000001020000000B0000008C746F10BEF255C071A206FD74F64440C4E62D39BEF255C0F4EDA8FE7DF644409711134EBEF255C06DC1323183F644404DC5ED5FBEF255C0A02C42A387F64440727A597CBEF255C0A1C9FDB68EF6444045FA2DA9BEF255C0FE9E01DD99F64440C177BAB9BEF255C0F22ABEF29DF64440AF8AD3CFBEF255C01110A275A3F64440E5C2F0DCBEF255C07E4325DFA6F64440885783F2BEF255C09D72FE70ACF64440E4363A04BFF255C0EB17A6CAB0F64440,"MULTILINESTRING((-87.7928505981856 41.9254452021022,-87.7928603122955 41.9257200550891,-87.7928652940958 41.9258786676245,-87.7928695508937 41.9260143349759,-87.7928763269245 41.9262303103635,-87.7928870152474 41.926570535461,-87.7928909607863 41.9266951969675,-87.792896229347 41.9268633881876,-87.7928993560013 41.9269675189926,-87.7929044993053 41.9271374933644,-87.7929087227345 41.9272702513698))"
117992,Buffer Only,E,WALTON,ST,,4331,244,Buffer,ACTIVE,E,14,98,4332,244,Buffer,ACTIVE,O,15,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000004000000D8CC26D013E855C0884C985432F34440E7A3A43512E855C0C548866132F344407A6C262109E855C07317A2AA32F3444005B4F4DD06E855C0D5C3DEBC32F34440,"MULTILINESTRING((-87.6262092951687 41.8999734634063,-87.6261114223304 41.8999750047383,-87.6255572200043 41.8999837199653,-87.6254191293411 41.8999858939857))"
117361,Zone Only,W,JACKSON,BLVD,,2603,738,Zone,ACTIVE,E,400,598,4979,738,Zone,ACTIVE,O,401,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000007000000BC794C26D1E855C0F431EF8364F04440B50E7B3ED3E855C001F4177564F04440582BE3DBD5E855C0820D676964F0444048A5199ED7E855C07DE0496064F044403851FF09D9E855C09FD9EB5864F04440C6E60040D9E855C045EAD35764F04440BE0352DBD9E855C02A86845364F04440,"MULTILINESTRING((-87.6377654787856 41.8780674856133,-87.6378933145268 41.8780657164534,-87.638052913518 41.8780643227756,-87.6381602526136 41.8780632363059,-87.6382470124562 41.8780623580562,-87.6382598885349 41.8780622277014,-87.6382969189571 41.8780617138949))"
133447,Zone Only,W,56TH,ST,,3495,1343,Zone,ACTIVE,E,3120,3134,488,1343,Zone,ACTIVE,O,3121,3133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000005000000044AD63AF2EC55C0F3698B1257E5444060388171F6EC55C09238A7ED56E544402AE01131FCEC55C07DD01EBB56E54440AE5CF9F903ED55C0B7B0AB7656E54440951C773906ED55C02E8EA35D56E54440,"MULTILINESTRING((-87.7022845356624 41.7917197399837,-87.7025417100826 41.7917153421887,-87.7028925585334 41.791709318205,-87.7033677039314 41.7917011583644,-87.7035049117279 41.7916981743441))"
114346,Zone Only,S,WOOD,ST,,4035,816,Zone,ACTIVE,O,1601,1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E6100000010000000102000000050000001AFDA103F4EA55C0AA908C7605EE4440D9126FF4F3EA55C06B63B8E303EE444050EE84CFF3EA55C047310EBDF6ED44408DF39BB5F3EA55C01B4B1E82EDED44402668DCADF3EA55C03109D6DBE7ED4440,"MULTILINESTRING((-87.6711434442445 41.8595417200425,-87.6711398205474 41.8594936991056,-87.6711310194162 41.8590923613834,-87.6711248419726 41.8588106773297,-87.6711229946528 41.8586382670495))"
114345,Zone Only,S,PAULINA,ST,,3110,816,Zone,ACTIVE,E,1600,1698,6203,816,Zone,ACTIVE,O,1601,1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000006000000DC537214CCEA55C0EB07B8A706EE444008622F10CCEA55C063D7911204EE44409119C5D5CBEA55C0CDD89DB9F7ED4440A6E3CED3CBEA55C042137E4FF7ED4440091FECADCBEA55C051A6DF95EBED44409C51C09ECBEA55C0EAF6A9D1E8ED4440,"MULTILINESTRING((-87.6687060467224 41.8595780991162,-87.6687050307011 41.8594992839924,-87.6686911034397 41.8591224690186,-87.6686906357196 41.8591098180391,-87.668681603038 41.8587519971885,-87.6686779859651 41.8586675720124))"
118472,Zone Only,S,LYTLE,ST,,1852,5,Zone,ACTIVE,E,702,714,6763,5,Zone,ACTIVE,O,701,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000005000000A1AC094423EA55C011BB0E58C5EF4440CEBBE73423EA55C0B34289C5C1EF4440ECE42E0823EA55C014A97EDEB5EF44402B3BF6FF22EA55C043524DAEB3EF44402211E3BE22EA55C00737CA38A5EF4440,"MULTILINESTRING((-87.6584024519421 41.8732099601676,-87.6583988440536 41.8731009407251,-87.658388181491 41.8727377050838,-87.6583862213708 41.8726709249063,-87.6583707063151 41.8722296702745))"
118475,Zone Only,S,WESTERN,AVE,,3022,80,Zone,ACTIVE,O,711,755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000005000000FDA63481EAEB55C09025C104A0EF444040CCEE74EAEB55C012DE159D9AEF444011A13C5CEAEB55C0985A1E4393EF4440BAE72340EAEB55C0438A04538BEF444042342533EAEB55C0FB15FFB187EF4440,"MULTILINESTRING((-87.6861880315955 41.8720708792781,-87.6861851055155 41.8719059330725,-87.6861792175371 41.8716815851414,-87.6861725187909 41.8714393398445,-87.6861694205591 41.8713285918747))"
114342,Buffer Only,S,ASHLAND,AVE,,7714,1595,Buffer,ACTIVE,O,1445,1447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000004000000875E552EA4EA55C0716075CB61EE4440C1DDBE1FA4EA55C093CB98F85DEE4440348BDFB5A3EA55C0C625AC1D44EE4440A4D5B1B5A3EA55C00905FF0A44EE4440,"MULTILINESTRING((-87.6662708123859 41.8623594592217,-87.666267334359 41.8622427698202,-87.6662420924229 41.8614537325443,-87.6662420498529 41.8614515061582))"
118477,Zone Only,S,WESTERN,AVE,,6908,80,Zone,ACTIVE,E,906,934,3023,80,Zone,ACTIVE,O,905,939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E61000000100000001020000000600000066BC29BAE9EB55C0696BC55164EF444044BC7AB5E9EB55C05730F02661EF4440C0743190E9EB55C0FEE50EF058EF44401346A173E9EB55C06F1FF95052EF44409C79435AE9EB55C0AEE2C2704CEF4440EAC13D42E9EB55C0E8A8728046EF4440,"MULTILINESTRING((-87.6861405761316 41.8702490056956,-87.6861394594753 41.8701523468778,-87.6861305697412 41.8699016640421,-87.6861237597407 41.8696995941563,-87.6861177119194 41.8695202781285,-87.6861119845486 41.8693390426504))"
130403,Zone Only,W,79TH,ST,,593,78,Zone,ACTIVE,E,726,754,7093,78,Zone,ACTIVE,O,727,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E61000000100000001020000000500000073EF710510E955C0A25FC93C16E04440E4D04E2A14E955C09DCD0E1E16E04440138F4D5219E955C03F6B18EF15E04440FDDABEFE1EE955C02A2350C915E04440377B43FE23E955C025DD7AA415E04440,"MULTILINESTRING((-87.6416028607035 41.750678633048,-87.6418557901084 41.7506749698907,-87.6421705014621 41.7506693715318,-87.6425167907546 41.7506648675247,-87.6428218516347 41.750660476677))"
111267,Zone Only,W,MELROSE,ST,,2282,47,Zone,ACTIVE,E,4816,4858,6147,47,Zone,ACTIVE,O,4817,4857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E61000000100000001020000000A0000002DB9FB0FCDEF55C0429EE95A49F844400F1A0044D5EF55C00D448A2549F844401E6D656ED7EF55C0981AB61C49F84440D0A1D8CFD7EF55C0F3E1281B49F84440D151C4C9DBEF55C0F58F56FC48F84440BB89EA80DFEF55C0B86DAAE148F84440F7B5C8FCE8EF55C0D6D0B0A548F84440577EC56DECEF55C0A59BE58E48F844404EFCD757EFEF55C0D0852B7D48F84440BE78B0A3F5EF55C0B61C265048F84440,"MULTILINESTRING((-87.7468910177456 41.9397386208261,-87.7473917008394 41.9397322583319,-87.747523879098 41.939731205862,-87.747547112994 41.9397310208914,-87.74778980419 41.9397273466747,-87.7480165758524 41.9397241670771,-87.7485954246584 41.939717017494,-87.7488054684303 41.9397143002637,-87.7489833459124 41.939712187053,-87.7493676398617 41.9397068201155))"
118478,Zone Only,S,WESTERN,AVE,,3023,80,Zone,ACTIVE,O,905,939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000003000000EAC13D42E9EB55C0E8A8728046EF44406E3A4A31E9EB55C08791814F42EF44402729171AE9EB55C087304E9E3AEF4440,"MULTILINESTRING((-87.6861119845486 41.8693390426504,-87.6861079430471 41.8692111380251,-87.6861024118594 41.8689763910089))"
111265,Zone Only,W,MELROSE,ST,,2283,47,Zone,ACTIVE,E,5100,5158,5815,47,Zone,ACTIVE,O,5101,5159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E61000000100000001020000000900000069FF94FE45F055C058C9F64946F84440342CC34E4CF055C0C0CC032046F844409000372152F055C098BA02FB45F84440E353C46C57F055C0600FDCD745F84440ADBA80325CF055C0C9196DB545F8444053D5542960F055C0B4B9CF9745F84440A5072BDC63F055C082A0947B45F84440E4272F2869F055C004BFF25745F84440BE680E216EF055C04834653A45F84440,"MULTILINESTRING((-87.7542721228653 41.9396450476658,-87.7546574502929 41.9396400469354,-87.7550128018504 41.939635635693,-87.7553359906447 41.9396314453613,-87.7556272751924 41.939627340576,-87.7558692291689 41.939623810223,-87.7560949726308 41.9396204448431,-87.7564182720667 41.9396161971363,-87.7567217484202 41.9396126741563))"
116881,Zone Only,N,STATE,PKWY,,2908,74,Zone,ACTIVE,E,1300,1364,7059,74,Zone,ACTIVE,O,1301,1363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E61000000100000001020000000300000036A901533DE855C046EF85E0F1F344400F3699D03DE855C07C81526E0BF44440D6D75CDA3DE855C04FB81DD710F44440,"MULTILINESTRING((-87.6287429348202 41.9058190015772,-87.6287728782847 41.906598844801,-87.6287752062484 41.9067639250867))"
143303,Zone Only,N,RIDGEWAY,AVE,,3349,832,Zone,ACTIVE,E,1500,1598,6233,832,Zone,ACTIVE,O,1501,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E61000000100000001020000000800000011D17EEC1AEE55C0B2FF1BDD3DF44440371A91F81AEE55C0C9631BD240F444402DB8501A1BEE55C00300E01D48F4444000272C301BEE55C0F29B6EDC4CF44440D340E5531BEE55C01961649D54F444408D1B89641BEE55C04BE3A1D057F44440059DCF7F1BEE55C0DC54786C5DF444404D525ADF1BEE55C0DA8B311B79F44440,"MULTILINESTRING((-87.7203932989544 41.9081379305566,-87.7203961770073 41.9082281717052,-87.7204042232776 41.9084508270025,-87.7204094344306 41.9085956134876,-87.7204179514695 41.9088322391637,-87.7204219187681 41.908929900214,-87.7204284217333 41.9091010654026,-87.7204512006803 41.9099458686757))"
111262,Zone Only,W,SCHOOL,ST,,3678,1769,Zone,ACTIVE,E,4900,4954,3679,1769,Zone,ACTIVE,O,4907,4959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000008000000F61B160DF6EF55C04C14B73A66F8444001A5D48FFAEF55C03738FF1E66F844409AC1B92C01F055C089FCDFF965F844401AFC21FE06F055C02BCAACD265F84440C8A1C0BC0FF055C0F6CE628F65F84440FE14F43B18F055C0A70E8E5865F84440C27C7D681BF055C00B96AF4465F844404B39C03D1EF055C09A4AF33265F84440,"MULTILINESTRING((-87.7493927684698 41.9406197923605,-87.74966808096 41.9406164880933,-87.7500716985727 41.9406120628055,-87.7504268009074 41.9406073898029,-87.7509605294391 41.9405993683303,-87.7514791377652 41.9405928319587,-87.7516728616202 41.940590463386,-87.7518457772432 41.9405883491465))"
111261,Zone Only,W,HENDERSON,ST,,1876,695,Zone,ACTIVE,E,5200,5298,5463,695,Zone,ACTIVE,O,5201,5299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000008000000B9F9B8156FF055C06543B80881F84440AAD3FC8D74F055C03039AFE480F8444039EF5BCA78F055C0440146CA80F84440DBCCC04C7DF055C0468DF6A880F844405428F31E83F055C0A223588180F844400ECEEB448AF055C07EF6815B80F84440A166A46290F055C045E59D3780F844405BD58D4597F055C02D07750980F84440,"MULTILINESTRING((-87.7567800814058 41.9414378070567,-87.757113930608 41.9414335113128,-87.7573724649236 41.9414303628751,-87.7576476939025 41.9414263919703,-87.7580029844842 41.9414216690414,-87.7584392836363 41.941417158564,-87.758812580631 41.9414128800368,-87.7592328915684 41.941407377379))"
132856,Zone Only,W,52ND,ST,,3630,850,Zone,ACTIVE,E,4200,4298,6385,850,Zone,ACTIVE,O,4201,4299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000009000000628CE33FAFEE55C0518C52303AE64440C3F59B2DB0EE55C0D225A2343AE64440E3CBF1DCB4EE55C0F018F4F839E64440E85FD4BBB7EE55C08F301DEA39E644407E7E1946B9EE55C09606E7E139E644404B527A43BBEE55C00C124AD739E644408437A984BEEE55C0F80F67C739E6444019292720C1EE55C0D36A74BC39E64440514C3E56C3EE55C0A02D16B039E64440,"MULTILINESTRING((-87.7294463846352 41.7986507800166,-87.7295030615851 41.7986512939202,-87.7297890054029 41.7986441795236,-87.7299642156573 41.7986424105194,-87.73005821695 41.798641431623,-87.7301796621843 41.7986401664421,-87.7303783085354 41.7986382725939,-87.7305374510219 41.7986369675106,-87.7306724174862 41.7986354931156))"
132855,Zone Only,W,52ND,ST,,3630,850,Zone,ACTIVE,E,4200,4298,6385,850,Zone,ACTIVE,O,4201,4299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E6100000010000000102000000090000004F55A42A9BEE55C0795248CA3BE644400D4E1A5BA0EE55C04BB8D17A3AE644401AF22EAFA1EE55C0EC75175F3AE6444077A3B435A5EE55C065C4ED503AE64440B34E9437A5EE55C07D70E6503AE6444044617890A7EE55C0F87809453AE64440966E0D2BAAEE55C05EC254373AE644409CB5A6DFACEE55C0B8F34A253AE64440628CE33FAFEE55C0518C52303AE64440,"MULTILINESTRING((-87.7282206158463 41.7986996510635,-87.728537345589 41.798659660723,-87.7286184271292 41.7986563553385,-87.7288336051987 41.7986546669934,-87.7288340519251 41.7986546635811,-87.7289773154817 41.7986532493832,-87.7291362410709 41.7986516155113,-87.7293013694784 41.7986494651772,-87.7294463846352 41.7986507800166))"
133975,Zone Only,W,62ND,ST,,6772,228,Zone,ACTIVE,E,3214,3256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000010000000BED5010701ED55C08B4D8619F1E34440BE71C93904ED55C04946DB30F1E34440876305FE05ED55C056595918F1E34440A39AA89708ED55C020F88B09F1E344406CCB5F720BED55C05DB38CF4F0E34440D8FEB6090EED55C0D28E6AE3F0E34440C640F24C10ED55C0E55B70D0F0E344401835116D13ED55C0B95425B1F0E3444017D0E1AC16ED55C0FA71BE8EF0E344409029C4A719ED55C0EB4DDF73F0E34440BB8F23DD1BED55C03752A664F0E344403DC3D33D1FED55C02E938149F0E34440F9F8E3AE21ED55C031706835F0E3444049A7CBE923ED55C01B81EE26F0E34440AAF9AD4426ED55C03260F419F0E34440067B86C228ED55C0A48E880AF0E34440,"MULTILINESTRING((-87.7031877057952 41.7807952791,-87.7033829180936 41.7807980604817,-87.703490739119 41.7807951389574,-87.7036494394802 41.78079337439,-87.7038236556525 41.7807908713355,-87.7039818083825 41.7807888288786,-87.7041199079277 41.7807865666034,-87.7043106716195 41.7807828361778,-87.7045089917377 41.7807787351521,-87.7046908774994 41.7807755318025,-87.7048256728439 41.7807737171283,-87.7050318305964 41.7807704813662,-87.705180857305 41.7807680854752,-87.7053169716647 41.7807663597652,-87.705460710428 41.7807648127786,-87.7056127846991 41.7807629744323))"
133974,Zone Only,S,TROY,ST,,3039,187,Zone,ACTIVE,E,6100,6158,5567,187,Zone,ACTIVE,O,6101,6159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E61000000100000001020000000E000000EFAE84F4EDEC55C0E7E45D102DE444402CAEFFE8EDEC55C058B3E9E229E44440FA990CDBEDEC55C05224B0AF25E44440BCCEEACDEDEC55C001A9F5B021E44440E9BBA7C3EDEC55C0DE5FEE981EE44440D5BE46ADEDEC55C0FDA5502619E444403F97199EEDEC55C0F570D96F15E4444039926A88EDEC55C0AD7796CD0FE4444004A1847AEDEC55C0CD7E154C0CE44440DCFB0C5FEDEC55C02EEDDC3F06E4444092FD0D51EDEC55C098B3143003E44440B4DBEA3CEDEC55C0F7AF86F4FBE34440C2264434EDEC55C048D03D11F8E34440882C8C14EDEC55C08B09BC79F1E34440,"MULTILINESTRING((-87.7020236297355 41.7826252420871,-87.7020208832625 41.7825282708279,-87.7020175574361 41.7824000940387,-87.7020144265215 41.7822781753075,-87.7020119798687 41.7821837581575,-87.7020066443323 41.782017506961,-87.702003026 41.7819042026257,-87.7019978562102 41.7817322716431,-87.7019945426183 41.781625280853,-87.7019879938884 41.7814407185309,-87.7019846569658 41.7813472844202,-87.7019798558748 41.7811265618947,-87.7019777932683 41.7810079147171,-87.70197023095 41.7808067482138))"
151599,Zone Only,S,WESTERN,AVE,,3027,252,Zone,ACTIVE,E,4700,4752,6910,252,Zone,ACTIVE,O,4701,4751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000006000000030702A0CDEB55C0BD13BA7E7AE744404581AB8DCDEB55C0890F7A9D75E74440C3507E70CDEB55C0F72E19306EE74440939FA053CDEB55C069407EC266E74440613E3140CDEB55C0FADEFDCB61E7444067DAA22ECDEB55C00DF74C0C5DE74440,"MULTILINESTRING((-87.6844253558921 41.8084257515506,-87.6844209837773 41.808276829338,-87.6844140275526 41.8080501673666,-87.6844071453655 41.8078234783614,-87.6844025116821 41.8076720227818,-87.6843983259547 41.8075271011167))"
107356,Zone Only,N,CHRISTIANA,AVE,,405,147,Zone,ACTIVE,E,3600,3660,4221,147,Zone,ACTIVE,O,3601,3659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E61000000100000001020000000800000045118B2589ED55C082290BA929F944404BF7386889ED55C0C481904C3EF944404F5C3B7B89ED55C06202F87743F944405021CAA389ED55C08FB5E93E4EF944409D5DF0AA89ED55C06DBB9C4E50F94440F30FC8B989ED55C0B864BF9C54F94440C454DBD389ED55C00AED7DA75CF94440E87505F389ED55C0B5E2AA5065F94440,"MULTILINESTRING((-87.7114957674103 41.9465838722708,-87.7115116649922 41.947213717041,-87.7115161971753 41.9473714791282,-87.711525866883 41.947700370899,-87.7115275714227 41.9477632775587,-87.7115311101659 41.9478946623362,-87.7115373269945 41.9481400837777,-87.7115447572065 41.9484043917086))"
107357,Zone Only,N,CHRISTIANA,AVE,,405,147,Zone,ACTIVE,E,3600,3660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000002000000E87505F389ED55C0B5E2AA5065F9444099C047FB89ED55C06FB1919A67F94440,"MULTILINESTRING((-87.7115447572065 41.9484043917086,-87.7115467262942 41.9484742366211))"
108382,Zone Only,W,NELSON,ST,,2568,374,Zone,ACTIVE,E,5000,5058,5604,374,Zone,ACTIVE,O,5001,5099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000004000000DA91AA901BF055C076C421E4CFF74440417150161CF055C0653E81D3CFF7444090C50EB63CF055C08E1BECE0CEF744401F2398CB43F055C07B920EB3CEF74440,"MULTILINESTRING((-87.7516824403496 41.9360318341141,-87.7517143045016 41.9360298520158,-87.7537055153136 41.9360009339208,-87.7541378961291 41.9359954663423))"
106247,Zone Only,N,LAWNDALE,AVE,,1756,733,Zone,ACTIVE,E,4800,4898,5868,733,Zone,ACTIVE,O,4801,4899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000008000000B66064E41FEE55C07DBDB1FAF1FB4440DEB8530B20EE55C0CAE56FA9FBFB444076110C1B20EE55C08FE735E400FC444055EA593020EE55C07649A9FA07FC4440D0DA074A20EE55C02F52A9B60FFC44408A3DF66B20EE55C0C323AFC418FC444062674C8D20EE55C050AD18CE21FC444075E242B720EE55C0C9FE00AB2DFC4440,"MULTILINESTRING((-87.7206965427639 41.9683221214172,-87.7207058255767 41.9686176105857,-87.720709573541 41.9687772048193,-87.720714652832 41.9689935041996,-87.7207207752901 41.9692295386088,-87.7207288651172 41.9695058684515,-87.7207368131763 41.9697816486829,-87.7207468178911 41.9701436762676))"
107352,Zone Only,N,DRAKE,AVE,,7458,1650,Zone,ACTIVE,E,3700,3756,7459,1650,Zone,ACTIVE,O,3701,3755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000008000000B5976329DAED55C0CA3E634163F944408F829E50DAED55C031E0808B6EF94440DF060988DAED55C00FBA29D381F9444022B7D48FDAED55C03938888984F94440DF543DB1DAED55C0342CBA728DF9444093D5BCE0DAED55C0C54303F39BF9444026D5CDE0DAED55C09D7226F79BF94440427F64EDDAED55C0910B0BFD9EF94440,"MULTILINESTRING((-87.7164405319771 41.9483415350529,-87.7164498851728 41.9486860636974,-87.7164630973962 41.9492744401688,-87.7164649560259 41.9493572154174,-87.7164729212704 41.949629155068,-87.7164842456898 41.950071693987,-87.7164842615208 41.9500721872075,-87.716487262861 41.9501644424373))"
108381,Zone Only,W,NELSON,ST,,2567,662,Zone,ACTIVE,E,4900,4998,5603,662,Zone,ACTIVE,O,4901,4999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E61000000100000001020000000500000094A04966F3EF55C086F120C2D0F74440BC864F79FBEF55C049B655AAD0F7444007C64B0E0FF055C07F18A835D0F74440D4556B8C17F055C0ABFA5AFECFF74440DA91AA901BF055C076C421E4CFF74440,"MULTILINESTRING((-87.7492309302345 41.9360582981927,-87.7497237469315 41.936055461742,-87.7509189357735 41.936041552618,-87.7514372871586 41.9360349601969,-87.7516824403496 41.9360318341141))"
108140,Zone Only,N,TALMAN,AVE,,2965,346,Zone,ACTIVE,E,2800,2898,5802,346,Zone,ACTIVE,O,2801,2899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000011000000F99DD90569EC55C04717C6E34FF744408148E90C69EC55C01BD7736950F744401B27624269EC55C09A3AA85D54F7444002CBB64469EC55C017ABB19754F744403C4154A269EC55C04C0A65B956F744405E8F24ED69EC55C0C7530EE75AF744403E0DD7FC69EC55C09B7309C35EF74440439860006AEC55C00727ACA15FF74440C38752036AEC55C0B5862E7660F74440ACC0AF136AEC55C019FFDD0665F74440669BFA266AEC55C0568DD36E6AF744404711E6396AEC55C0365584686FF744402C0D174D6AEC55C0C01A936974F7444005FCD1506AEC55C02929417975F744409E7E465D6AEC55C00253A2FE78F744401854857B6AEC55C0C286832282F744404E6496996AEC55C097AD17B08AF74440,"MULTILINESTRING((-87.6939100861708 41.9321255414239,-87.6939117696911 41.9321414771677,-87.6939245184443 41.9322621413641,-87.6939250741089 41.9322690598985,-87.6939473936845 41.9323341124878,-87.6939652306587 41.9324616260488,-87.6939689731707 41.9325794025564,-87.6939698165234 41.9326059427822,-87.6939705186806 41.9326312758616,-87.6939744201979 41.9327705940215,-87.6939790198645 41.9329355748147,-87.6939835306886 41.9330874105603,-87.6939881062614 41.9332401245388,-87.6939889956121 41.9332725113075,-87.6939919651436 41.9333799641227,-87.6939991762196 41.9336588995188,-87.6940063446684 41.9339199176422))"
108141,Zone Only,N,MAPLEWOOD,AVE,,7996,346,Zone,ACTIVE,E,2800,2898,8361,346,Zone,ACTIVE,O,2801,2899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000009000000653200A342EC55C050AF245150F74440EE1501BF42EC55C093013B0E56F74440B970E3E542EC55C009F885D75FF744406EBB9EE642EC55C04367B10660F7444072A0C91E43EC55C0714D06286EF74440B74FC44143EC55C000E37D7476F744408120126A43EC55C065199B0280F744409286688B43EC55C0F3DE26E887F74440B5921F9F43EC55C04BC72BFB8BF74440,"MULTILINESTRING((-87.6915671827242 41.9321385792852,-87.6915738592722 41.9323137081257,-87.6915831299874 41.9326123623033,-87.6915833044165 41.9326179853656,-87.6915966958057 41.9330492049002,-87.6916050355056 41.9333024611169,-87.6916146447202 41.9335940606423,-87.6916225929984 41.9338350477027,-87.6916272934275 41.933959385277))"
108142,Zone Only,N,ROCKWELL,ST,,3359,346,Zone,ACTIVE,E,2816,2856,6243,346,Zone,ACTIVE,O,2815,2855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000009000000BEDB646456EC55C03B9D090B50F74440AA6D164D56EC55C0081568B456F74440AE79936056EC55C0AEE83CB55BF744407B572B6E56EC55C07ABE5F5E5FF74440E670468D56EC55C069A0FDBE67F7444040A83BA456EC55C00D029B5F6EF74440312D40CD56EC55C09627DD657AF7444072C1C9EC56EC55C0258092F483F74440FCE2CEC156EC55C00CE62F858BF74440,"MULTILINESTRING((-87.6927729592271 41.9321302220291,-87.6927674025561 41.9323335178579,-87.6927720489682 41.9324862048537,-87.6927752898463 41.9325979201794,-87.6927827060605 41.932853578416,-87.6927881796446 41.9330558306575,-87.6927979590153 41.9334227876526,-87.6928054781218 41.9337144580207,-87.6927952309015 41.9339453204994))"
106246,Zone & Buffer,N,MONTICELLO,AVE,,2502,146,Buffer,ACTIVE,E,4806,4806,2504,146,Zone,ACTIVE,E,4814,4858,2503,146,Buffer,ACTIVE,O,4805,4805,5952,146,Zone,ACTIVE,O,4815,4859,,,,,,,,,,,,,,,0105000020E6100000010000000102000000060000004A5546E40BEE55C0987A2066F2FB444014F27D170CEE55C04380D349FFFB44404CC8891D0CEE55C06818025001FC4440D91008400CEE55C09BE272DC0CFC4440FF834A750CEE55C096A3AA7E18FC444041E111BC0CEE55C06A1EA60D2EFC4440,"MULTILINESTRING((-87.7194758116576 41.9683349283779,-87.7194880227983 41.9687282831879,-87.7194894643337 41.968790055297,-87.7194976881759 41.9691424904788,-87.7195103862468 41.9694975217055,-87.7195272612198 41.9701554356696))"
