ROW ID,STATUS,ZONE,ODD_EVEN,ADDRESS RANGE - LOW,ADDRESS RANGE - HIGH,STREET DIRECTION,STREET NAME,STREET TYPE,SECOND STREET DIRECTION,SPONSOR WARD,BUFFER,WARD - LOW,WARD - HIGH
6975,ACTIVE,168,O,1829,1899,W,AUGUSTA,BLVD,,32,Y,1,32
6974,ACTIVE,168,O,1933,1999,W,IOWA,ST,,32,Y,32,32
6973,ACTIVE,168,E,1900,1998,W,IOWA,ST,,32,Y,32,32
6972,ACTIVE,168,E,1828,1898,W,IOWA,ST,,32,Y,1,32
6970,ACTIVE,201,O,141,187,W,ILLINOIS,ST,,42,N,42,42
6969,ACTIVE,1208,O,401,429,W,124TH,ST,,34,N,34,34
6968,ACTIVE,1309,O,1401,1499,W,123RD,ST,,34,N,0,0
6967,ACTIVE,170,O,2101,2129,W,119TH,ST,,19,N,0,0
6966,ACTIVE,836,E,2,50,E,116TH,ST,,09,N,9,9
6965,ACTIVE,678,E,3300,3346,W,115TH,ST,,19,N,19,19
6964,ACTIVE,161,E,1806,1836,W,104TH,ST,,19,N,19,19
6963,ACTIVE,678,O,3401,3457,W,116TH,ST,,19,N,19,19
6962,ACTIVE,678,O,3401,3459,W,115TH,PL,,19,N,19,19
6961,ACTIVE,678,E,3400,3458,W,115TH,PL,,19,N,19,19
6960,ACTIVE,125,O,809,809,W,103RD,ST,,34,N,34,34
6959,ACTIVE,98,E,720,750,W,103RD,ST,,34,N,34,34
6958,ACTIVE,125,O,1705,1745,W,102ND,ST,,19,N,19,19
6957,ACTIVE,125,O,1621,1661,W,102ND,ST,,19,N,19,19
6956,ACTIVE,13,E,3900,3946,W,102ND,PL,,19,N,19,19
6955,RESCINDED,13,O,3901,3957,W,101ST,ST,,19,N,19,19
6954,ACTIVE,251,O,1701,1743,W,101ST,ST,,19,N,19,19
6953,ACTIVE,251,O,1619,1655,W,101ST,ST,,19,N,19,19
6952,RESCINDED,194,E,300,400,W,100TH,ST,,,N,9,9
6951,ACTIVE,268,O,45,97,E,98TH,ST,,06,N,6,6
6950,ACTIVE,268,O,301,399,E,97TH,ST,,06,N,6,6
6949,ACTIVE,159,E,500,524,W,97TH,ST,,21,N,21,21
6948,ACTIVE,1449,O,1901,1931,W,97TH,ST,,19,N,19,19
6947,ACTIVE,12,O,2001,2025,W,95TH,ST,,19,N,19,19
6946,ACTIVE,490,O,901,955,W,95TH,ST,,21,N,21,21
6945,ACTIVE,159,O,401,445,W,95TH,PL,,21,N,21,21
6944,ACTIVE,173,O,701,741,E,95TH,ST,,09,N,9,9
6943,ACTIVE,12,O,2001,2099,W,94TH,ST,,19,N,19,19
6942,ACTIVE,819,O,1101,1199,W,94TH,ST,,21,N,21,21
6941,ACTIVE,1310,O,201,299,W,110TH,PL,,34,N,34,34
6940,ACTIVE,28,O,2101,2143,W,110TH,PL,,19,N,19,19
6939,ACTIVE,1189,O,341,399,W,ERIE,ST,,42,N,42,42
6938,ACTIVE,1011,O,5401,5447,S,LINDER,AVE,,23,N,23,23
6937,ACTIVE,142,O,1901,1959,N,LINCOLN PARK,,W,43,Y,43,43
6936,ACTIVE,142,O,1801,1859,N,LINCOLN PARK,,W,43,Y,43,43
6935,ACTIVE,264,O,5349,5355,W,LAWRENCE,AVE,,45,N,45,45
6934,ACTIVE,113,E,3900,3942,W,LAWRENCE,AVE,,39,N,39,39
6933,ACTIVE,146,O,3603,3659,W,LAWRENCE,AVE,,33,N,33,33
6932,ACTIVE,1767,E,2300,2398,N,KILBOURN,AVE,,31,N,31,31
6930,ACTIVE,57,E,3100,3116,E,CHELTENHAM,PL,,07,N,7,7
6929,ACTIVE,168,O,1901,1959,W,SUPERIOR,ST,,01,N,1,1
6928,ACTIVE,168,O,1701,1799,W,SUPERIOR,ST,,01,N,1,1
6927,ACTIVE,846,O,1201,1213,W,SUPERIOR,ST,,27,N,27,27
6926,ACTIVE,1189,O,401,499,W,SUPERIOR,ST,,42,N,42,42
6925,ACTIVE,107,E,3700,3756,W,SUNNYSIDE,AVE,,39,N,39,39
6924,ACTIVE,1130,O,1201,1299,W,SUNNYSIDE,AVE,,46,N,46,46
6923,ACTIVE,253,O,8607,8691,S,SUMMIT,AVE,,21,N,21,21
6922,ACTIVE,623,O,8501,8599,S,SUMMIT,AVE,,21,N,21,21
6921,ACTIVE,101,O,5207,5255,W,STRONG,ST,,45,N,45,45
6920,ACTIVE,74,O,1245,1249,N,STONE,ST,,43,N,43,43
6919,ACTIVE,102,O,2101,2199,N,STAVE,ST,,01,N,1,1
6918,RESCINDED,1674,O,1501,1599,S,STATE,ST,,03,N,3,3
6917,ACTIVE,1674,O,1401,1467,S,STATE,ST,,02,Y,2,3
6916,ACTIVE,1674,O,1201,1299,S,STATE,ST,,02,Y,2,2
6915,ACTIVE,74,E,1500,1554,N,STATE,PKWY,,42,N,42,42
6914,ACTIVE,853,E,10932,10950,S,WOOD,ST,,19,N,19,19
6913,ACTIVE,683,O,4501,4559,S,WHIPPLE,ST,,14,N,14,14
6912,ACTIVE,74,O,1401,1447,N,STATE,PKWY,,43,N,43,43
6911,ACTIVE,252,O,4921,4959,S,WESTERN,AVE,,12,N,16,16
6910,ACTIVE,252,O,4701,4751,S,WESTERN,AVE,,12,N,12,12
6909,ACTIVE,109,E,2216,2258,S,WESTERN,AVE,,25,N,25,25
6908,ACTIVE,80,E,906,934,S,WESTERN,AVE,,28,N,28,28
6907,ACTIVE,132,O,4709,4757,N,WESTERN,AVE,,47,N,47,47
6906,ACTIVE,132,O,4601,4665,N,WESTERN,AVE,,47,N,47,47
6905,ACTIVE,342,O,1837,1857,N,WESTERN,AVE,,01,N,1,1
6903,ACTIVE,1673,O,801,899,S,WELLS,ST,,02,N,2,2
6902,ACTIVE,1096,O,4501,4559,S,SAWYER,AVE,,14,N,14,14
6901,ACTIVE,485,O,2615,2659,S,SAWYER,AVE,,22,N,22,22
6900,ACTIVE,694,O,5001,5099,N,SAWYER,AVE,,39,N,39,39
6899,ACTIVE,228,O,6241,6253,S,KEDZIE,AVE,,15,N,15,15
6898,ACTIVE,112,O,9431,9459,S,SANGAMON,ST,,21,N,21,21
6897,ACTIVE,1331,O,1501,1599,S,SANGAMON,ST,,25,N,25,25
6896,ACTIVE,74,O,1301,1399,N,SANDBURG,TER,,42,N,42,42
6895,ACTIVE,952,O,5501,5599,S,SACRAMENTO,AVE,,14,N,14,14
6894,ACTIVE,203,E,4216,4258,S,SACRAMENTO,AVE,,14,N,14,14
6893,ACTIVE,864,O,2201,2259,S,SACRAMENTO,AVE,,12,N,12,12
6892,ACTIVE,559,O,5917,5941,N,SACRAMENTO,AVE,,40,N,40,40
6891,ACTIVE,85,E,6138,6160,W,PETERSON,AVE,,45,N,45,45
6890,ACTIVE,120,O,4805,4931,N,RUTHERFORD,AVE,,41,N,,41
6889,ACTIVE,937,O,3501,3557,N,RUTHERFORD,AVE,,36,N,36,36
6888,ACTIVE,262,O,3201,3299,N,RUTHERFORD,AVE,,36,N,36,36
6886,ACTIVE,195,O,911,913,E,84TH,ST,,08,N,8,8
6885,ACTIVE,195,E,912,914,E,84TH,ST,,08,N,8,8
6884,ACTIVE,195,O,835,835,E,84TH,ST,,08,N,8,8
6883,ACTIVE,649,E,1900,1998,E,93RD,ST,,08,N,8,8
6882,ACTIVE,875,O,3201,3299,E,92ND,ST,,10,N,10,10
6881,ACTIVE,843,O,1701,1799,W,91ST,ST,,21,N,21,19
6880,ACTIVE,1291,O,401,499,E,91ST,ST,,06,N,6,6
6879,ACTIVE,1216,O,401,499,W,90TH,ST,,21,N,21,21
6878,ACTIVE,1216,O,401,499,E,90TH,ST,,06,N,6,6
6877,ACTIVE,66,O,2101,2199,E,88TH,ST,,08,N,8,8
6876,RESCINDED,64,O,739,755,W,87TH,ST,,21,N,21,21
6875,ACTIVE,977,E,852,924,W,86TH,ST,,21,N,21,21
6874,ACTIVE,811,O,1701,1799,W,85TH,ST,,18,N,18,18
6873,ACTIVE,266,O,3901,3943,W,85TH,PL,,18,N,18,18
6872,ACTIVE,269,O,301,357,E,85TH,ST,,06,N,6,6
6871,ACTIVE,195,O,901,909,E,84TH,ST,,,N,8,8
6870,ACTIVE,266,O,3501,3599,W,83RD,ST,,18,N,18,18
6869,ACTIVE,1013,O,2101,2199,W,83RD,ST,,18,N,18,18
6868,ACTIVE,266,O,3701,3757,W,83RD,PL,,18,N,18,18
6867,ACTIVE,266,O,3501,3599,W,83RD,PL,,18,N,18,18
6866,ACTIVE,748,E,2,98,E,81ST,ST,,06,N,6,6
6865,ACTIVE,77,E,942,950,W,79TH,ST,,17,N,17,17
6864,ACTIVE,160,O,2201,2299,W,79TH,PL,,18,N,18,18
6863,ACTIVE,135,O,1735,1753,E,79TH,ST,,08,N,8,8
6862,ACTIVE,269,E,120,122,E,79TH,ST,,06,N,6,6
6861,ACTIVE,1149,O,101,149,E,78TH,ST,,06,N,6,6
6860,RESCINDED,64,E,40,56,W,77TH,PL,,,N,6,6
6859,ACTIVE,87,E,508,512,E,75TH,ST,,06,N,6,6
6858,ACTIVE,87,E,400,456,E,75TH,ST,,06,N,6,6
6857,ACTIVE,1414,O,2601,2699,E,74TH,ST,,07,N,7,7
6856,ACTIVE,1414,O,2401,2441,E,74TH,ST,,07,N,7,7
6855,ACTIVE,1414,O,2201,2299,E,74TH,ST,,07,N,7,7
6854,ACTIVE,440,O,2443,2569,E,73RD,ST,,07,N,7,7
6853,ACTIVE,269,O,1001,1017,E,73RD,ST,,05,N,5,5
6852,ACTIVE,651,O,1301,1399,W,72ND,ST,,17,N,17,17
6851,ACTIVE,543,O,601,699,W,64TH,ST,,16,N,16,20
6850,ACTIVE,31,E,1616,1644,W,37TH,PL,,11,N,11,11
6849,ACTIVE,31,E,2000,2024,W,35TH,ST,,11,N,11,11
6848,ACTIVE,99,O,1815,1859,W,34TH,ST,,11,N,11,11
6847,ACTIVE,180,O,2401,2499,W,34TH,PL,,12,N,12,12
6846,ACTIVE,1065,O,1901,1999,W,34TH,PL,,11,N,11,11
6845,ACTIVE,355,O,1101,1163,W,34TH,PL,,11,N,11,11
6844,ACTIVE,355,O,1015,1059,W,34TH,PL,,11,N,11,11
6843,ACTIVE,136,E,3126,3134,W,25TH,ST,,12,N,12,24
6842,ACTIVE,890,O,2801,2899,W,25TH,ST,,12,N,12,12
6841,ACTIVE,1428,O,2601,2659,W,25TH,ST,,12,N,12,12
6840,ACTIVE,265,O,4015,4035,W,25TH,PL,,22,N,22,22
6839,ACTIVE,865,O,2801,2859,W,25TH,PL,,12,N,12,12
6838,ACTIVE,568,O,2601,2647,W,24TH,ST,,12,N,12,12
6837,ACTIVE,567,O,2601,2651,W,23RD,ST,,28,N,28,28
6836,ACTIVE,119,O,301,313,W,EVERGREEN,AVE,,43,N,43,27
6835,ACTIVE,565,O,2701,2799,W,23RD,PL,,12,N,12,12
6834,ACTIVE,109,O,2315,2345,W,23RD,PL,,25,N,25,25
6833,ACTIVE,601,O,2801,2899,W,22ND,PL,,12,N,12,12
6832,ACTIVE,1202,O,2701,2799,W,22ND,PL,,28,N,28,28
6831,ACTIVE,109,E,1900,1956,W,22ND,PL,,25,N,25,25
6830,ACTIVE,372,O,3001,3055,W,19TH,ST,,24,N,24,24
6829,ACTIVE,1676,O,1,99,W,19TH,ST,,03,N,3,3
6828,ACTIVE,526,O,2701,2743,W,18TH,ST,,28,N,28,28
6827,ACTIVE,796,O,2301,2399,W,18TH,ST,,25,N,25,25
6826,ACTIVE,796,O,2301,2353,W,18TH,PL,,25,N,25,25
6825,ACTIVE,815,O,1001,1099,W,18TH,PL,,25,N,25,25
6824,ACTIVE,816,O,1803,1859,W,17TH,ST,,25,N,25,25
6823,ACTIVE,1476,O,701,799,W,14TH,ST,,25,N,25,25
6821,ACTIVE,8,E,6754,6758,N,OSHKOSH,AVE,,41,N,41,41
6820,ACTIVE,1373,O,3941,3947,N,OKETO,AVE,,36,N,36,36
6819,ACTIVE,132,E,2500,2526,W,LAWRENCE,AVE,,47,N,47,47
6818,ACTIVE,132,E,2400,2424,W,LAWRENCE,AVE,,47,N,47,47
6817,ACTIVE,92,O,2311,2333,W,LAWRENCE,AVE,,47,N,47,47
6816,ACTIVE,92,O,2243,2255,W,LAWRENCE,AVE,,47,N,47,47
6815,ACTIVE,92,O,2119,2123,W,LAWRENCE,AVE,,47,N,47,47
6814,ACTIVE,76,E,5900,5904,W,ARDMORE,AVE,,45,N,45,45
6813,ACTIVE,143,O,2103,2159,N,SEDGWICK,ST,,43,N,43,43
6812,ACTIVE,143,O,2007,2059,N,SEDGWICK,ST,,43,N,43,43
6811,ACTIVE,142,O,1801,1857,N,SEDGWICK,ST,,43,N,43,43
6810,ACTIVE,142,O,1605,1657,N,SEDGWICK,ST,,43,Y,43,43
6809,ACTIVE,119,O,1401,1499,N,SEDGWICK,ST,,27,Y,27,27
6808,ACTIVE,1189,O,1201,1299,N,SEDGWICK,ST,,27,Y,27,27
6807,ACTIVE,119,E,1200,1298,N,SEDGWICK,ST,,27,Y,27,27
6806,ACTIVE,1189,E,800,898,N,SEDGWICK,ST,,27,N,27,27
6805,ACTIVE,119,O,225,309,W,SCOTT,ST,,43,N,43,43
6804,ACTIVE,1205,O,5501,5599,W,SCHUBERT,AVE,,30,N,30,30
6803,RESCINDED,1063,O,5201,5299,W,SCHUBERT,AVE,,31,N,31,31
6802,ACTIVE,1248,O,6601,6699,W,SCHOOL,ST,,36,N,36,36
6801,ACTIVE,103,E,3500,3516,W,SCHOOL,ST,,35,N,35,35
6800,ACTIVE,383,O,1501,1599,W,SCHOOL,ST,,44,N,44,44
6799,ACTIVE,383,O,1301,1399,W,SCHOOL,ST,,44,N,44,44
6798,ACTIVE,383,O,1201,1299,W,SCHOOL,ST,,44,N,44,44
6797,ACTIVE,955,E,100,138,W,SCHILLER,ST,,42,N,42,42
6796,ACTIVE,390,O,1201,1259,N,SPRINGFIELD,AVE,,27,N,27,27
6795,ACTIVE,193,O,901,957,N,SPRINGFIELD,AVE,,27,N,27,27
6794,ACTIVE,1289,O,6401,6499,N,SPOKANE,AVE,,41,N,41,41
6793,ACTIVE,27,E,11200,11226,S,SPAULDING,AVE,,19,N,19,19
6792,ACTIVE,1192,O,5515,5559,S,SPAULDING,AVE,,14,N,14,14
6791,ACTIVE,682,O,2501,2599,S,SPAULDING,AVE,,22,N,22,22
6790,ACTIVE,114,O,3901,3999,N,SPAULDING,AVE,,33,N,33,33
6789,ACTIVE,95,E,3100,3146,N,SPAULDING,AVE,,35,N,35,35
6788,ACTIVE,274,O,2601,2661,N,SPAULDING,AVE,,35,N,35,35
6787,ACTIVE,151,O,1101,1169,N,SPAULDING,AVE,,26,N,26,26
6786,ACTIVE,20,E,5456,5480,N,SAYRE,AVE,,41,N,41,41
6785,ACTIVE,20,E,5444,5450,N,SAYRE,AVE,,41,N,41,41
6784,ACTIVE,20,O,5401,5425,N,SAYRE,AVE,,41,N,41,41
6783,ACTIVE,178,O,4815,4857,N,SAYRE,AVE,,41,N,41,41
6782,ACTIVE,26,E,2300,2358,N,SAYRE,AVE,,36,N,36,36
6781,ACTIVE,1189,O,1127,1199,N,SEDGWICK,ST,,27,N,,27
6776,ACTIVE,651,O,1301,1399,W,72ND,PL,,17,N,17,17
6775,ACTIVE,269,E,1412,1456,E,71ST,ST,,05,N,5,5
6774,ACTIVE,52,E,2400,2450,W,63RD,ST,,15,N,15,15
6773,ACTIVE,650,O,4633,4699,W,62ND,ST,,13,N,13,13
6772,ACTIVE,228,E,3214,3256,W,62ND,ST,,15,N,15,15
6771,ACTIVE,842,O,6501,6599,W,57TH,ST,,23,N,23,23
6770,ACTIVE,352,O,3901,3957,W,57TH,ST,,13,N,13,13
6769,ACTIVE,109,O,2311,2345,W,23RD,ST,,25,N,25,25
6768,RESCINDED,1427,E,3900,3944,N,ORIOLE,AVE,,36,N,36,36
6767,RESCINDED,1247,O,6301,6399,W,ROSCOE,ST,,36,N,36,36
6766,RESCINDED,1427,O,3901,3945,N,ORIOLE,AVE,,36,N,36,36
6765,ACTIVE,80,O,2321,2351,W,ROOSEVELT,RD,,25,N,25,25
6764,ACTIVE,5,O,1127,1135,W,ROOSEVELT,RD,,02,N,2,2
6763,ACTIVE,5,O,701,713,S,LYTLE,ST,,25,N,25,25
6762,ACTIVE,62,O,1817,1829,W,LELAND,AVE,,47,N,47,47
6761,ACTIVE,62,O,1701,1799,W,LELAND,AVE,,47,N,47,47
6760,ACTIVE,250,O,2801,2879,N,LINDER,AVE,,31,N,31,31
6759,ACTIVE,1297,O,301,399,S,LEAVITT,ST,,02,N,2,2
6758,ACTIVE,90,E,3638,3654,W,IRVING PARK,RD,,39,N,39,39
6757,ACTIVE,114,O,3507,3523,W,IRVING PARK,RD,,35,N,35,35
6756,ACTIVE,5,O,1401,1499,W,HARRISON,ST,,25,Y,25,25
6755,ACTIVE,85,E,6358,6374,W,HAFT,ST,,45,N,45,45
6754,ACTIVE,1444,O,3201,3299,W,HARRISON,ST,,24,N,24,24
6753,ACTIVE,738,O,401,499,S,CLINTON,ST,,02,Y,2,2
6752,ACTIVE,146,E,4806,4858,N,HAMLIN,AVE,,39,N,39,39
6751,ACTIVE,1124,O,10501,10599,S,AVENUE J,,,10,N,10,10
6750,ACTIVE,1270,O,10401,10457,S,AVENUE J,,,10,N,10,10
6749,ACTIVE,1125,O,10201,10299,S,AVENUE J,,,10,N,10,10
6748,ACTIVE,726,O,301,399,W,SWANN,ST,,03,N,3,3
6747,ACTIVE,726,O,235,299,W,SWANN,ST,,,N,,3
6746,ACTIVE,143,O,2401,2499,N,SURREY,CT,,32,N,32,32
6745,ACTIVE,56,O,6601,6603,N,SHERIDAN,RD,,49,N,49,49
6744,ACTIVE,19,O,5801,5859,W,SUPERIOR,ST,,29,N,29,29
6743,ACTIVE,706,O,4801,4899,W,SUPERIOR,ST,,28,N,28,28
6742,ACTIVE,121,O,8001,8099,S,STATE,ST,,06,N,6,6
6741,ACTIVE,1267,O,5701,5799,W,SUPERIOR,ST,,29,N,29,29
6740,ACTIVE,1673,O,701,799,S,WELLS,ST,,02,N,2,2
6739,ACTIVE,1673,O,601,699,S,WELLS,ST,,02,N,2,2
6738,ACTIVE,56,E,6404,6406,N,WAYNE,AVE,,40,N,40,40
6737,ACTIVE,1228,O,5201,5299,S,SPRINGFIELD,AVE,,23,N,23,23
6736,ACTIVE,13,E,10200,10250,S,SPRINGFIELD,AVE,,19,N,19,19
6735,RESCINDED,13,E,10100,10160,S,SPRINGFIELD,AVE,,19,N,19,19
6734,ACTIVE,34,E,4800,4858,S,SPRINGFIELD,AVE,,14,N,14,14
6733,ACTIVE,34,O,4501,4557,S,SPRINGFIELD,AVE,,14,N,14,14
6732,ACTIVE,546,O,2801,2899,S,SPRINGFIELD,AVE,,22,N,22,22
6731,ACTIVE,544,O,2601,2699,S,SPRINGFIELD,AVE,,22,N,22,22
6730,ACTIVE,283,E,5000,5050,N,SPRINGFIELD,AVE,,39,N,39,39
6729,ACTIVE,113,E,4700,4742,N,SPRINGFIELD,AVE,,39,N,39,39
6728,ACTIVE,141,O,2901,2959,N,SPRINGFIELD,AVE,,30,N,30,30
6727,ACTIVE,590,O,2501,2599,N,SPRINGFIELD,AVE,,30,N,30,30
6726,ACTIVE,367,O,2301,2341,N,SPRINGFIELD,AVE,,30,N,30,30
6725,ACTIVE,390,O,1301,1319,N,SPRINGFIELD,AVE,,27,N,27,27
6724,ACTIVE,27,O,11117,11163,S,SPAULDING,AVE,,19,N,19,19
6723,ACTIVE,23,O,5001,5059,S,SPAULDING,AVE,,14,N,14,14
6722,ACTIVE,890,O,2601,2699,S,SPAULDING,AVE,,22,N,22,22
6721,ACTIVE,27,E,11000,11044,S,SPAULDING,AVE,,19,N,19,19
6720,ACTIVE,95,O,3001,3057,N,SPAULDING,AVE,,35,N,35,35
6719,ACTIVE,1415,O,2901,2999,N,SPAULDING,AVE,,35,N,35,35
6718,ACTIVE,1114,E,2804,2858,N,SPAULDING,AVE,,35,N,35,35
6717,ACTIVE,100,O,2501,2599,N,SPAULDING,AVE,,35,N,35,35
6716,ACTIVE,20,O,5501,5527,N,SAYRE,AVE,,41,N,41,41
6715,ACTIVE,26,O,2201,2237,N,SAYRE,AVE,,36,N,36,36
6714,ACTIVE,143,O,2501,2535,N,SHEFFIELD,AVE,,43,N,43,43
6713,ACTIVE,56,O,6701,6735,N,SHERIDAN,RD,,49,N,49,49
6712,ACTIVE,383,E,3500,3524,N,SEMINARY,AVE,,44,N,44,44
6711,ACTIVE,383,O,3501,3525,N,SEMINARY,AVE,,44,N,44,44
6710,ACTIVE,383,O,3101,3199,N,SEMINARY,AVE,,44,N,44,44
6709,ACTIVE,383,E,3400,3498,N,SEMINARY,AVE,,44,N,44,44
6708,ACTIVE,383,O,2901,2999,N,SEMINARY,AVE,,44,N,44,44
6707,ACTIVE,143,O,2531,2551,N,SEMINARY,AVE,,32,N,43,32
6706,ACTIVE,143,O,2201,2259,N,SEMINARY,AVE,,32,N,32,32
6705,ACTIVE,12,O,9515,9559,S,SEELEY,AVE,,19,N,19,19
6704,ACTIVE,152,O,3601,3659,S,SEELEY,AVE,,11,N,11,11
6703,ACTIVE,31,E,3514,3558,S,SEELEY,AVE,,11,N,11,11
6701,ACTIVE,802,O,4301,4399,W,SCHUBERT,AVE,,31,N,31,31
6700,ACTIVE,1286,O,7925,7999,W,SCHOOL,ST,,36,N,36,36
6699,ACTIVE,957,O,5901,5999,S,SAWYER,AVE,,16,N,16,16
6698,ACTIVE,220,O,4813,4859,N,SAWYER,AVE,,39,N,39,39
6697,ACTIVE,220,O,4809,4811,N,SAWYER,AVE,,39,N,39,39
6696,ACTIVE,235,O,2417,2457,N,RUTHERFORD,AVE,,36,N,36,36
6695,ACTIVE,1477,O,3301,3399,N,NEVA,AVE,,36,N,36,36
6694,ACTIVE,116,O,4705,4741,N,SAWYER,AVE,,33,N,33,33
6693,ACTIVE,383,O,3101,3199,N,HUDSON,AVE,,44,Y,44,44
6692,ACTIVE,383,E,3100,3198,N,HUDSON,AVE,,44,Y,44,44
6691,ACTIVE,383,O,3461,3499,N,BROADWAY,,,46,Y,46,46
6690,ACTIVE,383,O,2801,2899,N,BROADWAY,,,44,Y,44,44
6689,ACTIVE,383,E,2800,2898,N,BROADWAY,,,44,Y,44,44
6688,ACTIVE,383,E,1300,1398,W,BELMONT,AVE,,44,Y,44,44
6687,ACTIVE,383,E,1200,1298,W,BELMONT,AVE,,44,Y,44,44
6686,ACTIVE,143,E,2000,2076,N,LINCOLN PARK,,W,43,Y,43,43
6685,ACTIVE,143,O,2101,2159,N,LINCOLN,AVE,,43,Y,43,43
6684,ACTIVE,143,E,2100,2170,N,LINCOLN,AVE,,43,Y,43,43
6683,ACTIVE,143,O,2001,2075,N,LINCOLN,AVE,,43,Y,43,43
6682,ACTIVE,143,E,2000,2076,N,LINCOLN,AVE,,43,Y,43,43
6681,ACTIVE,383,O,3201,3799,N,ASHLAND,AVE,,44,Y,44,44
6680,ACTIVE,143,E,1800,1880,N,LARRABEE,ST,,43,N,43,43
6679,ACTIVE,1559,O,10001,10047,S,DAMEN,AVE,,19,N,19,19
6678,ACTIVE,74,O,1,79,E,BANKS,ST,,43,N,43,43
6677,ACTIVE,74,E,2,80,E,BANKS,ST,,43,N,43,43
6676,ACTIVE,74,O,1505,1555,N,ASTOR,ST,,43,N,43,43
6675,ACTIVE,74,E,1500,1550,N,ASTOR,ST,,43,N,43,43
6674,ACTIVE,74,O,1401,1451,N,ASTOR,ST,,43,N,43,43
6673,ACTIVE,74,O,41,41,W,BURTON,PL,,42,N,42,42
6672,ACTIVE,143,O,1301,1331,W,ALTGELD,ST,,32,Y,32,32
6671,ACTIVE,268,O,301,399,E,98TH,ST,,06,N,6,6
6670,ACTIVE,1111,O,101,199,E,98TH,ST,,06,N,6,6
6669,ACTIVE,25,E,108,148,W,95TH,ST,,21,N,21,21
6668,ACTIVE,1313,E,534,546,E,95TH,ST,,09,N,9,9
6667,ACTIVE,1281,O,1731,1767,W,95TH,PL,,19,N,19,19
6666,ACTIVE,12,O,1735,1741,W,93RD,ST,,19,N,19,19
6665,ACTIVE,268,O,601,657,E,95TH,ST,,09,N,9,9
6664,ACTIVE,30,O,6821,6861,W,ARCHER,AVE,,23,N,23,23
6663,ACTIVE,30,E,6900,6954,W,ARCHER,AVE,,23,N,23,23
6662,ACTIVE,357,E,1738,1756,W,51ST,ST,,16,N,16,16
6661,ACTIVE,197,E,2300,2398,W,50TH,ST,,16,N,16,16
6660,ACTIVE,32,O,5501,5557,S,HARPER,AVE,,05,N,5,5
6659,ACTIVE,238,O,4101,4159,W,BELLE PLAINE,AVE,,39,N,39,39
6658,ACTIVE,238,O,4001,4057,W,BELLE PLAINE,AVE,,39,N,39,39
6657,ACTIVE,1125,O,10201,10299,S,AVENUE N,,,10,N,10,10
6656,ACTIVE,142,O,1713,1753,N,ST MICHAELS,CT,,43,N,43,43
6655,ACTIVE,102,O,2761,2765,W,ST MARY,ST,,01,N,1,1
6654,ACTIVE,1418,O,801,899,S,ST LOUIS,AVE,,24,N,24,24
6653,ACTIVE,1,E,5506,5542,N,ST LOUIS,AVE,,39,N,39,39
6652,ACTIVE,1,E,5308,5354,N,ST LOUIS,AVE,,39,N,39,39
6651,ACTIVE,1,E,5216,5256,N,ST LOUIS,AVE,,39,N,39,39
6650,ACTIVE,733,O,4801,4899,N,ST LOUIS,AVE,,39,N,39,39
6649,ACTIVE,107,O,4701,4743,N,ST LOUIS,AVE,,33,N,33,33
6648,ACTIVE,107,O,4701,4753,N,SPAULDING,AVE,,33,N,33,33
6647,ACTIVE,932,O,9301,9399,S,SOUTH CHICAGO,AVE,,10,N,10,10
6646,ACTIVE,56,O,6801,6817,N,SHERIDAN,RD,,49,N,49,49
6645,ACTIVE,383,O,3701,3799,N,SEMINARY,AVE,,44,N,44,44
6644,ACTIVE,383,O,3701,3799,N,WILTON,AVE,,44,N,44,44
6643,ACTIVE,383,O,3601,3699,N,WILTON,AVE,,44,N,44,44
6642,ACTIVE,383,O,3501,3599,N,WILTON,AVE,,44,N,44,44
6641,ACTIVE,383,O,3201,3299,N,WILTON,AVE,,44,N,44,44
6640,ACTIVE,143,O,2701,2749,N,WILTON,AVE,,43,N,43,43
6639,ACTIVE,143,O,2615,2657,N,WILTON,AVE,,43,N,43,43
6638,RESCINDED,126,O,1901,1999,W,WILSON,AVE,,47,N,47,47
6637,ACTIVE,143,O,901,957,W,WILLOW,ST,,43,N,43,32
6636,ACTIVE,143,O,801,899,W,WILLOW,ST,,43,N,43,43
6633,ACTIVE,142,O,421,423,W,WILLOW,ST,,43,N,43,43
6631,ACTIVE,766,O,2701,2799,S,WHIPPLE,ST,,12,N,12,12
6630,ACTIVE,159,O,9515,9557,S,NORMAL,AVE,,21,N,21,21
6629,ACTIVE,1357,O,9301,9399,S,NORMAL,AVE,,21,N,21,21
6628,ACTIVE,22,O,5447,5463,N,NORDICA,AVE,,41,N,41,41
6627,ACTIVE,26,E,2216,2236,N,NORDICA,AVE,,36,N,36,36
6626,ACTIVE,22,O,5401,5411,N,NORDICA,AVE,,41,N,41,41
6625,ACTIVE,924,O,4101,4199,W,NEWPORT,AVE,,30,N,30,30
6624,ACTIVE,924,O,4001,4099,W,NEWPORT,AVE,,30,N,30,30
6623,ACTIVE,383,O,1301,1399,W,NEWPORT,AVE,,44,N,44,44
6622,ACTIVE,19,O,1001,1057,S,MONITOR,AVE,,29,N,29,29
6621,ACTIVE,383,O,1201,1299,W,NEWPORT,AVE,,44,N,44,44
6620,ACTIVE,19,E,1100,1144,S,MONITOR,AVE,,29,N,29,29
